學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開	
113	ZU79 	PASSION偏鄉學程	PGUZ004 	PASSION遠距教學實習（一）	PASSION Distance Practicum (I)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	ZU79 	PASSION偏鄉學程	PGUZ005 	PASSION遠距教學實習（二）	PASSION Distance Practicum (II)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	SD41 	物理系（博）	PHC0010 	古典力學	Classical Mechanics	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SM41 	物理系（碩）	PHC0010 	古典力學	Classical Mechanics	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SD41 	物理系（博）	PHC0011 	量子力學（一）	Quantum Mechanics (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0011 	量子力學（一）	Quantum Mechanics (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0012 	量子力學（二）	Quantum Mechanics (II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0012 	量子力學（二）	Quantum Mechanics (II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0013 	古典電動力學（一）	Classical Electrodynamics (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SM41 	物理系（碩）	PHC0013 	古典電動力學（一）	Classical Electrodynamics (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0014 	古典電動力學（二）	Classical Electrodynamics (II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SM41 	物理系（碩）	PHC0014 	古典電動力學（二）	Classical Electrodynamics (II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SD41 	物理系（博）	PHC0019 	統計力學（一）	Statistical Mechanics (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SM41 	物理系（碩）	PHC0019 	統計力學（一）	Statistical Mechanics (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SD41 	物理系（博）	PHC0021 	電腦與物理	Computer and Physics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SM41 	物理系（碩）	PHC0021 	電腦與物理	Computer and Physics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SD41 	物理系（博）	PHC0023 	固態物理（一）	Solid State Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0023 	固態物理（一）	Solid State Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0024 	固態物理（二）	Solid State Physics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0024 	固態物理（二）	Solid State Physics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0033 	高等量子力學（一）	Advanced Quantum Mechanics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0033 	高等量子力學（一）	Advanced Quantum Mechanics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0034 	高等量子力學（二）	Advanced Quantum Mechanics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0034 	高等量子力學（二）	Advanced Quantum Mechanics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0035 	物理學發展史及理論（一）	The Historical Development of Scientific Concepts (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0035 	物理學發展史及理論（一）	The Historical Development of Scientific Concepts (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0036 	物理學發展史及理論（二）	The Historical Development of Scientific Concepts (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0036 	物理學發展史及理論（二）	The Historical Development of Scientific Concepts (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0041 	書報討論（一）	Seminar (I)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0		
113	SM41 	物理系（碩）	PHC0041 	書報討論（一）	Seminar (I)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0		
113	SD41 	物理系（博）	PHC0042 	書報討論（二）	Seminar (II)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0		
113	SM41 	物理系（碩）	PHC0042 	書報討論（二）	Seminar (II)	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	 	
113	SD41 	物理系（博）	PHC0045 	高等計算物理（一）	Advanced Computational Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0045 	高等計算物理（一）	Advanced Computational Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0062 	顯微術專題研究（一）	Special Topics in Microscopy with Atomic Resolution (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0062 	顯微術專題研究（一）	Special Topics in Microscopy with Atomic Resolution (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0063 	顯微術專題研究（二）	Special Topics in Microscopy with Atomic Resolution (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0063 	顯微術專題研究（二）	Special Topics in Microscopy with Atomic Resolution (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0066 	多體物理（一）	Many - Body Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0066 	多體物理（一）	Many - Body Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0069 	書報討論（三）	Seminar (III)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0		
113	SM41 	物理系（碩）	PHC0069 	書報討論（三）	Seminar (III)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0		
113	SD41 	物理系（博）	PHC0070 	書報討論（四）	Seminar (IV)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0		
113	SM41 	物理系（碩）	PHC0070 	書報討論（四）	Seminar (IV)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0		
113	SD41 	物理系（博）	PHC0082 	表面結構專題研究（一）	Special Topics in Surface Structure (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0082 	表面結構專題研究（一）	Special Topics in Surface Structure (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0083 	表面結構專題研究（二）	Special Topics in Surface Structure (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0083 	表面結構專題研究（二）	Special Topics in Surface Structure (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0087 	生物物理（一）－導論	Biophysics (I)- Introduction	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SU41 	物理系（學）	PHC0087 	生物物理（一）－導論	Biophysics (I)- Introduction	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0088 	生物物理（二）－結構生物物理學	Biophysics (II)- Structural Biophysics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SU41 	物理系（學）	PHC0088 	生物物理（二）－結構生物物理學	Biophysics (II)- Structural Biophysics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0094 	表面物理導論（一）	Introduction to Surface Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SU41 	物理系（學）	PHC0094 	表面物理導論（一）	Introduction to Surface Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	SM41 	物理系（碩）	PHC0095 	表面物理導論（二）	Introduction to Surface Physics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SU41 	物理系（學）	PHC0095 	表面物理導論（二）	Introduction to Surface Physics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0100 	半導體物理導論（一）	Introduction to Semiconductor Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SU41 	物理系（學）	PHC0100 	半導體物理導論（一）	Introduction to Semiconductor Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0101 	半導體物理導論（二）	Introduction to Semiconductor Physics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SU41 	物理系（學）	PHC0101 	半導體物理導論（二）	Introduction to Semiconductor Physics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0102 	生物巨分子電腦模擬專題研究（一）	Special Topics in Computer Simulations of Biological Macromolecules (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SM41 	物理系（碩）	PHC0102 	生物巨分子電腦模擬專題研究（一）	Special Topics in Computer Simulations of Biological Macromolecules (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SD41 	物理系（博）	PHC0103 	生物巨分子電腦模擬專題研究（二）	Special topics in Computer Simulations of Biological Macromolecules (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SM41 	物理系（碩）	PHC0103 	生物巨分子電腦模擬專題研究（二）	Special topics in Computer Simulations of Biological Macromolecules (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SD41 	物理系（博）	PHC0104 	強耦合系統專題研究（一）	Special Topics on Strongly Correlated System (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0104 	強耦合系統專題研究（一）	Special Topics on Strongly Correlated System (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0105 	強耦合系統專題研究（二）	Special Topics on Strongly Correlated System (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0105 	強耦合系統專題研究（二）	Special Topics on Strongly Correlated System (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0110 	奈米磁學專題研究（一）	Special Topics on Surface Magnetism (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SM41 	物理系（碩）	PHC0110 	奈米磁學專題研究（一）	Special Topics on Surface Magnetism (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SD41 	物理系（博）	PHC0111 	奈米磁學專題研究（二）	Special Topics on Surface Magnetism (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SM41 	物理系（碩）	PHC0111 	奈米磁學專題研究（二）	Special Topics on Surface Magnetism (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	SD41 	物理系（博）	PHC0112 	重力與宇宙學專題研究（一）	Special Topics on Gravitation and Cosmology (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0112 	重力與宇宙學專題研究（一）	Special Topics on Gravitation and Cosmology (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0113 	重力與宇宙學專題研究（二）	Special Topics on Gravitation and Cosmology (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0113 	重力與宇宙學專題研究（二）	Special Topics on Gravitation and Cosmology (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0114 	廣義相對論（一）	General Relativity (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0114 	廣義相對論（一）	General Relativity (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0116 	資訊科技融入物理教學專題研究（一）	Special Topics on Integration of Information Technology for Physics Teaching and Learning (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0116 	資訊科技融入物理教學專題研究（一）	Special Topics on Integration of Information Technology for Physics Teaching and Learning (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0117 	資訊科技融入物理教學專題研究（二）	Special Topics on Integration of Information Technology for Physics Teaching and Learning (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0117 	資訊科技融入物理教學專題研究（二）	Special Topics on Integration of Information Technology for Physics Teaching and Learning (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0124 	量子液體理論專題研究（一）	Special Topics on the Theory of Quantum Liquids (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0124 	量子液體理論專題研究（一）	Special Topics on the Theory of Quantum Liquids (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0125 	量子液體理論專題研究（二）	Special Topics on the Theory of Quantum Liquids (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0125 	量子液體理論專題研究（二）	Special Topics on the Theory of Quantum Liquids (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0132 	光感測原理及應用專題研究（一）	Special Topics on Photodetector Theory and Application (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0132 	光感測原理及應用專題研究（一）	Special Topics on Photodetector Theory and Application (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0133 	光感測原理及應用專題研究（二）	Special Topics on Photodetector Theory and Application (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0133 	光感測原理及應用專題研究（二）	Special Topics on Photodetector Theory and Application (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0136 	低維磁性物理專題研究（一）	Special Topics on Low-dimensional Magnetism (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0136 	低維磁性物理專題研究（一）	Special Topics on Low-dimensional Magnetism (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0137 	低維磁性物理專題研究（二）	Special Topics on Low-dimensional Magnetism (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0137 	低維磁性物理專題研究（二）	Special Topics on Low-dimensional Magnetism (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0138 	固態及奈米系統之第一原理計算專題研究（一）	Special Topics on First Principle Calculations in Solids and Nano Systems (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0138 	固態及奈米系統之第一原理計算專題研究（一）	Special Topics on First Principle Calculations in Solids and Nano Systems (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0139 	固態及奈米系統之第一原理計算專題研究（二）	Special Topics on First Principle Calculations in Solids and Nano Systems (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0139 	固態及奈米系統之第一原理計算專題研究（二）	Special Topics on First Principle Calculations in Solids and Nano Systems (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0142 	鈣鈦礦薄膜磁性專題研究（一）	Special Topics on Magnetism in Perovskite Thin Films (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0142 	鈣鈦礦薄膜磁性專題研究（一）	Special Topics on Magnetism in Perovskite Thin Films (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0143 	鈣鈦礦薄膜磁性專題研究（二）	Special Topics on Magnetism in Perovskite Thin Films (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0143 	鈣鈦礦薄膜磁性專題研究（二）	Special Topics on Magnetism in Perovskite Thin Films (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0144 	物理哲學專題研究（一）	Special Topics on Philosophy of Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0144 	物理哲學專題研究（一）	Special Topics on Philosophy of Physics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0146 	量子場論	Quantum Field Theory	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0146 	量子場論	Quantum Field Theory	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0172 	高等光學原理（一）	Advanced Principle of Optics(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0172 	高等光學原理（一）	Advanced Principle of Optics(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0173 	高等光學原理（二）	Advanced Principle of Optics(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0173 	高等光學原理（二）	Advanced Principle of Optics(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0174 	基本粒子物理專題研究（一）	Special Topics in Physics of Fundamental Particles(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0174 	基本粒子物理專題研究（一）	Special Topics in Physics of Fundamental Particles(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0175 	基本粒子物理專題研究（二）	Special Topics in Physics of Fundamental Particles(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0175 	基本粒子物理專題研究（二）	Special Topics in Physics of Fundamental Particles(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0176 	生物物理專題研究（一）	Special Topics in Biophysics(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0176 	生物物理專題研究（一）	Special Topics in Biophysics(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0177 	生物物理專題研究（二）	Special Topics in Biophysics(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0177 	生物物理專題研究（二）	Special Topics in Biophysics(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0182 	奈米半導體材料拉曼光譜專題研究（一）	Special Topics in Raman Study of Semiconductor Nanostructures(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0182 	奈米半導體材料拉曼光譜專題研究（一）	Special Topics in Raman Study of Semiconductor Nanostructures(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0183 	奈米半導體材料拉曼光譜專題研究（二）	Special Topics in Raman Study of Semiconductor Nanostructures(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0183 	奈米半導體材料拉曼光譜專題研究（二）	Special Topics in Raman Study of Semiconductor Nanostructures(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0184 	弦論及宇宙學專題研究（一）	Special Topics in string Theory and Cosmology(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0184 	弦論及宇宙學專題研究（一）	Special Topics in string Theory and Cosmology(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0188 	近場光學專題研究（一）	Special Topics in Near-field Optics(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0188 	近場光學專題研究（一）	Special Topics in Near-field Optics(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0189 	近場光學專題研究（二）	Special Topics in Near-field Optics(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0189 	近場光學專題研究（二）	Special Topics in Near-field Optics(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0190 	量子資訊專題研究（一）	Special Topics in Quantum Information(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0190 	量子資訊專題研究（一）	Special Topics in Quantum Information(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0191 	量子資訊專題研究（二）	Special Topics in Quantum Information(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0191 	量子資訊專題研究（二）	Special Topics in Quantum Information(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0200 	超導與超流理論專題研究（一）	Special Topics in Theory of Superconductivity and Superfludicity(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0200 	超導與超流理論專題研究（一）	Special Topics in Theory of Superconductivity and Superfludicity(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SD41 	物理系（博）	PHC0201 	超導與超流理論專題研究（二）	Special Topics in Theory of Superconductivity and Superfludicity(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	SM41 	物理系（碩）	PHC0201 	超導與超流理論專題研究（二）	Special Topics in Theory of Superconductivity and Superfludicity(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
