學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開
114	LM25 	翻譯所（碩）	TIM0016 	影視翻譯	Subtitling	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	LM25 	翻譯所（碩）	TIM0037 	英語新聞編譯	Editing and Translating Media Texts	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	LM25 	翻譯所（碩）	TIM0063 	筆譯專業實習	Practicum: Translation	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	LM25 	翻譯所（碩）	TIM0064 	口譯專業實習	Practicum: Interpretation	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	LM25 	翻譯所（碩）	TIM0088 	口筆譯入門	Introduction to Translation & Interpretation	必修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	LM25 	翻譯所（碩）	TIM0089 	筆譯練習（英譯中）	Translation Exercise (English into Chinese)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	LM25 	翻譯所（碩）	TIM0090 	筆譯練習（中譯英）	Translation Exercise (Chinese into English)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	LM25 	翻譯所（碩）	TIM0091 	翻譯概論	Introduction to Translation Studies	必修	半	2.0	2.0	2.0	0.0	2.0	0.0	 
114	LM25 	翻譯所（碩）	TIM0092 	文史哲筆譯	Translation of Literary Texts	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	LM25 	翻譯所（碩）	TIM0096 	視譯	Sight Translation	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	LM25 	翻譯所（碩）	TIM0098 	研究方法與論文寫作	Research Methods and Thesis Writing	必修	半	2.0	2.0	2.0	0.0	2.0	0.0	 
114	LM25 	翻譯所（碩）	TIM0099 	口譯技巧（二）	Interpreting Skills (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	LM25 	翻譯所（碩）	TIM0100 	口譯技巧（三）	Interpreting Skills (III)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	LM25 	翻譯所（碩）	TIM0101 	口譯技巧（四）	Interpreting Skills (IV)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	LM25 	翻譯所（碩）	TIM1010 	筆譯專業實務	Translation as a Profession	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	LM25 	翻譯所（碩）	TIM1040 	專業筆譯（中譯英）	Translation of Specific Text (Chinese into English)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM1041 	專業筆譯（英譯中）	Translation of Specific Text (English into Chinese)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM1042 	進階筆譯（英譯中）	Advanced Translation (English into Chinese )	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM1043 	進階筆譯（中譯英）	Advanced Translation (Chinese into English)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2001 	逐步口譯（英譯中）（一）	Consecutive Interpretation (English into Chinese) (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	LM25 	翻譯所（碩）	TIM2002 	逐步口譯（中譯英）（一）	Consecutive Interpretation (Chinese into English) (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	LM25 	翻譯所（碩）	TIM2003 	逐步口譯（英譯中）（二）	Consecutive Interpretation (English into Chinese) (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	LM25 	翻譯所（碩）	TIM2004 	逐步口譯（中譯英）（二）	Consecutive Interpretation (Chinese into English) (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	LM25 	翻譯所（碩）	TIM2026 	口譯專業實務	Interpretation as a Profession	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	LM25 	翻譯所（碩）	TIM2042 	口譯技巧（一）	Interpreting Skills (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	LM25 	翻譯所（碩）	TIM2043 	基礎同步口譯	Basic Simultaneous Interpretation	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2044 	逐步口譯（英譯中）（三）	Consecutive Interpretation (English into Chinese) (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2045 	逐步口譯（中譯英）（三）	Consecutive Interpretation (Chinese into English) (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2046 	逐步口譯（英譯中）（四）	Consecutive Interpretation (English into Chinese) (IV)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2047 	逐步口譯（中譯英）（四）	Consecutive Interpretation (Chinese into English) (IV)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2048 	同步口譯（英譯中）（一）	Simultaneous Interpretation (English into Chinese) (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2049 	同步口譯（中譯英）（一）	Simultaneous Interpretation (Chinese into English) (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2050 	同步口譯（英譯中）（二）	Simultaneous Interpretation (English into Chinese) (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	LM25 	翻譯所（碩）	TIM2051 	同步口譯（中譯英）（二）	Simultaneous Interpretation (Chinese into English) (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC0001 	進階設計表現（一）	Advanced Topics on Design Presentation (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TU68 	設計系（學）	VDC0001 	進階設計表現（一）	Advanced Topics on Design Presentation (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD68 	設計系（博）	VDC8001 	國際設計交流與研究	International Exchange and Research of Design	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	 
114	TM68 	設計系（碩）	VDC8001 	國際設計交流與研究	International Exchange and Research of Design	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	 
114	TD68 	設計系（博）	VDC8002 	當代設計思潮專題研究	Special Topics on Contemporary Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC8002 	當代設計思潮專題研究	Special Topics on Contemporary Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD68 	設計系（博）	VDC8003 	設計講座	Lectures on Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC8003 	設計講座	Lectures on Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD68 	設計系（博）	VDC8004 	設計符號學專論	Special Topics in Design Semiotics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC8004 	設計符號學專論	Special Topics in Design Semiotics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD68 	設計系（博）	VDC8005 	綠色設計專題	Special Topics in Green Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC8005 	綠色設計專題	Special Topics in Green Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD68 	設計系（博）	VDC8006 	設計創作研究與論述	Design Research and Discourse	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC8006 	設計創作研究與論述	Design Research and Discourse	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD68 	設計系（博）	VDC8007 	設計思考專題研究	Special Topics on Design Thinking	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC8007 	設計思考專題研究	Special Topics on Design Thinking	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD68 	設計系（博）	VDC8008 	設計創意評量專題研究	Special Topics on Design Creativity Assessment	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC8008 	設計創意評量專題研究	Special Topics on Design Creativity Assessment	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC9003 	生態圖像應用設計	Ecological Image Application and Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU68 	設計系（學）	VDC9003 	生態圖像應用設計	Ecological Image Application and Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC9004 	產品設計專案管理研究	Studies of Product Design Project Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU68 	設計系（學）	VDC9004 	產品設計專案管理研究	Studies of Product Design Project Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC9005 	商業空間設計（一）	Commercial Space Design (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TU68 	設計系（學）	VDC9005 	商業空間設計（一）	Commercial Space Design (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC9006 	商業空間設計（二）	Commercial Space Design (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TU68 	設計系（學）	VDC9006 	商業空間設計（二）	Commercial Space Design (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC9007 	數位媒材整合設計（一）	Digital Media Integration Design (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TU68 	設計系（學）	VDC9007 	數位媒材整合設計（一）	Digital Media Integration Design (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC9008 	設計心理學	Design Psychology	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TU68 	設計系（學）	VDC9008 	設計心理學	Design Psychology	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TM68 	設計系（碩）	VDC9009 	繪本設計創作研究	Studies in Creation and Design on Picture Book	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
